entid,cluster
230687715,-1
1132783938,109
645492542,-1
762987266,549
1023074032,-1
1101852126,-1
322956260,234
502444834,-1
538886366,173
268574566,427
156696567,390
319252529,-1
1068933732,-1
135542534,-1
45875362,311
573995644,-1
503795941,181
1205528394,-1
393068800,213
392828040,213
864466493,-1
292173074,243
1043580657,84
182038971,273
173537668,277
888085653,44
680543548,526
834948383,-1
979812063,-1
69056627,-1
764540639,-1
939156604,-1
627637524,-1
1215633093,671
796536832,-1
755538467,-1
180461195,-1
653322980,147
769121861,551
1233566326,677
611146819,507
797356079,22
346188913,-1
446782025,197
1015543535,77
1174416088,-1
790581983,555
1224295423,-1
1145175331,-1
70214009,-1
938312498,595
1006970453,-1
412381029,-1
972603126,67
797437266,22
582002559,499
415720074,-1
837572377,-1
606690270,-1
689009784,528
325937928,233
577041554,498
864959429,38
117315094,338
36357781,314
25339017,369
556931102,495
240291105,420
1052474287,627
713450674,-1
756879481,-1
823848547,30
1113694895,-1
1101684009,101
254160203,424
918039613,52
661117047,-1
461527617,-1
731312950,-1
1162139672,115
53588604,359
967421163,65
375259375,-1
973462022,603
841320398,-1
866947313,579
1139621730,-1
54624162,-1
746455378,544
1095422184,-1
1140723144,-1
405462301,681
1019632003,-1
637198672,-1
513900501,179
761271139,548
100082034,-1
890735337,-1
181536431,-1
378639183,-1
585341041,500
319854151,235
366853992,222
803198037,-1
59285492,-1
25283915,369
948729457,-1
248988961,-1
966950408,65
865590186,38
49833278,-1
760653595,548
115245575,-1
907197439,-1
700577215,-1
15678213,377
136018131,-1
492298486,482
342629297,448
287888217,-1
548659914,-1
968571103,-1
313675833,-1
1226115496,675
432161556,203
510700463,-1
635463022,150
1018555870,616
186699118,272
951099427,-1
865388899,38
594385723,-1
348873720,227
541367691,-1
435204049,468
368872124,-1
110863685,-1
417389274,207
633960328,-1
462629255,191
512806267,-1
775801279,-1
11826214,-1
337838231,-1
487374635,-1
620409261,511
105797169,294
382668165,458
1029667617,-1
768242114,-1
77933733,351
7830891,379
98705427,297
1009549801,-1
207431290,-1
1194981927,-1
37915461,-1
666758504,144
478880321,-1
349750528,-1
1114628681,-1
959080401,-1
1161921033,-1
823908234,-1
703976889,532
931348083,-1
52738952,-1
103668584,327
623691203,512
638431582,-1
170141904,395
1124063375,106
615418819,509
716473028,3
856300291,-1
182607394,273
263127758,-1
1045208258,84
954089035,62
642806047,516
1059796555,-1
115130412,291
913722129,-1
21601934,-1
481522160,-1
420043119,-1
289952886,347
311372702,237
286943416,433
532146742,-1
309062221,439
82638700,-1
913799171,-1
440004099,470
185734362,-1
590013929,502
610570941,507
226482354,416
255984583,424
1047182914,-1
167388467,-1
737651562,-1
363944472,453
865917030,-1
987582746,-1
221807574,-1
792909161,-1
991275528,70
110574642,372
642229060,149
1138059871,110
233381698,256
1133276695,-1
97526764,354
739045380,6
171352325,396
550882120,-1
828432321,31
911507378,-1
1206739981,-1
787077490,20
495399147,-1
633807404,-1
12402367,-1
776616611,-1
1032764109,-1
88923176,-1
55768426,-1
819821216,-1
190741069,-1
303450966,-1
1101163591,642
1008422990,-1
757705191,-1
772377200,-1
671106831,525
1018356465,616
1097906523,-1
782161140,-1
760576075,548
5965381,380
1218410324,-1
889774799,-1
714693852,-1
864229628,-1
678103328,141
962472104,-1
461252943,-1
176600452,-1
200848033,267
240392360,420
379190113,-1
742028831,-1
317716090,-1
1195810893,-1
213344644,411
57354986,358
1131660637,-1
888191670,44
130477767,-1
367571024,-1
804599342,680
1117920911,104
641627385,149
98881159,354
804780065,-1
76738715,-1
159312641,-1
263907258,-1
1007819815,75
547493845,-1
439237366,329
1108125138,-1
1137844236,110
1157602165,656
92862651,333
471595496,-1
315718330,236
957522592,-1
932933173,593
771719886,-1
1051752215,86
1178669067,-1
463812209,476
786781850,-1
1055516780,87
402412625,-1
1023748234,80
284484051,340
300866435,-1
852640812,-1
321197091,-1
1227102837,-1
37350215,-1
536256625,679
944113496,-1
666715762,523
890773370,-1
512000085,180
58131030,-1
695175212,529
516771389,-1
67833142,306
1160032526,-1
1100648502,101
110757673,293
258994427,-1
84663922,-1
960769477,600
682484361,-1
181820391,-1
651980813,-1
436888913,201
652279835,-1
410927364,-1
527673393,175
1030310461,621
605432141,505
319263897,-1
468337987,-1
593776346,162
342952876,-1
449639262,-1
1041163724,83
676585004,142
325856885,233
858296240,-1
39062472,-1
1126889326,-1
182848520,-1
436219328,-1
671030964,525
205606923,346
1159987447,-1
329539667,-1
469594547,477
507043244,-1
436147605,469
55437034,359
1155581407,113
307323350,-1
19850270,375
1160649661,-1
1134080943,-1
1158203773,-1
649944968,-1
208103408,-1
754685354,10
481018530,479
97624133,354
767372951,550
1231775928,-1
1066953874,89
26506421,369
847184254,572
572036420,167
96977515,354
417265186,207
1056417446,-1
1038693286,622
128350084,-1
530384310,-1
344673612,229
1081232966,635
275745778,-1
768209460,-1
463813035,-1
377777415,-1
1189382204,-1
633468496,-1
932127867,-1
949155616,-1
317787253,442
758949639,11
1014487942,77
705248317,533
353203874,226
561550920,496
1205662175,-1
269536625,-1
828525840,-1
41744298,-1
573607442,-1
273247907,340
903720603,-1
10231403,-1
998775811,72
755321578,547
657187147,-1
1111834098,645
467968569,-1
813388287,-1
1176027146,-1
13748801,-1
601410907,159
1195880040,123
1209073290,-1
962203643,-1
110457401,372
920032299,-1
1083859289,-1
382823047,-1
196354014,405
621512784,-1
698776557,530
985152374,606
1030976859,82
730888062,-1
830118671,31
106353963,371
1043345229,-1
846852225,34
390780098,460
1193234917,-1
62793212,-1
1115426942,-1
924205249,-1
1222823940,-1
973459989,-1
394947284,-1
940626661,595
1053701111,87
1053443653,-1
691939625,-1
510212950,-1
138912471,-1
640967317,-1
356772177,225
1072431083,631
1073699023,-1
1122802283,648
24780676,318
848195588,573
397117831,461
288524275,-1
744063565,543
920674519,590
87381416,300
870072317,-1
337153534,-1
383845402,216
490650818,186
109252429,293
160936990,-1
334382522,-1
1094067837,98
1006756992,-1
188309773,-1
229922550,-1
69439730,305
215297274,-1
348020385,227
1230116199,-1
1162074182,-1
1215095749,671
727739483,-1
1001951787,-1
1198530227,124
704794658,-1
958632079,-1
775137378,-1
993207860,610
1049366623,626
556524274,495
543349219,-1
219473096,-1
1087120655,96
1077737849,633
101864059,-1
1024281624,619
159028882,391
846410281,-1
645307185,-1
1162745011,115
748471082,9
1080539525,93
1044447280,624
755349049,-1
305925250,-1
78986550,302
530656,-1
690795951,-1
951895074,-1
322968473,-1
200393214,-1
918218034,-1
719177266,2
1031746958,-1
1098546745,641
613339286,508
248469665,423
442240014,199
987968279,-1
195862938,404
563016002,-1
898585040,47
250239080,253
666859225,-1
102776133,295
294479919,242
372929838,220
1080671378,635
969321346,-1
233892111,-1
377846504,-1
20263267,319
398868341,461
565780947,-1
411273693,-1
507553157,-1
1033442423,-1
298097687,-1
631513129,-1
950084897,598
568836155,-1
87021487,-1
1014620141,615
822290522,30
268646224,-1
402498913,-1
767847150,-1
220448783,-1
481911296,479
998388222,-1
1128329951,107
559266405,-1
1086832694,96
615117596,509
182350276,400
612841487,-1
296106002,436
113560248,373
693819731,-1
1118224239,104
1123695950,648
1095005948,-1
855859968,-1
22640297,-1
367910130,-1
1151486512,654
1127565728,-1
53401940,-1
1230336904,-1
1197260202,-1
963932275,-1
1049918993,-1
1131960625,-1
919369647,-1
380336498,457
1045089181,-1
628606825,513
729722748,-1
957798958,-1
760051432,-1
240029392,255
566211575,-1
614586077,509
2118849,-1
668158638,144
1085075577,-1
453810453,-1
101646309,-1
891890114,45
1060088577,629
873579623,581
181548227,273
740989679,-1
1156891859,-1
267425405,-1
161495617,392
109731633,372
758593938,-1
669166247,-1
1062953165,-1
1210010128,126
151413858,-1
1157258831,113
916150147,51
398004157,212
815818287,-1
202652527,-1
6017415,-1
1187751994,-1
342905428,448
1069805896,630
744220146,543
214770592,-1
692514148,-1
177996696,-1
543866332,326
982247768,69
211073766,-1
513385601,179
1208312381,-1
376483949,-1
24139944,-1
53571128,-1
1204345842,-1
763529552,549
106755206,294
820996194,-1
688524175,138
932663802,-1
922078963,-1
1017014251,-1
77203372,-1
660206043,-1
685097306,-1
670419354,143
357622146,225
728405703,538
1196433559,-1
928700812,-1
723684721,-1
565047451,-1
1211146226,-1
214158801,-1
642503002,516
1014754457,77
1183822301,121
848178578,-1
1088145072,-1
563308160,-1
669330546,-1
869972366,-1
852841460,36
309399909,-1
249210214,-1
392372113,213
221066351,414
715400108,-1
473523376,189
471469752,-1
1002303049,-1
553685277,-1
993511324,71
488677666,187
345796164,228
586884158,-1
1135979979,651
1049078581,-1
352915806,-1
397166225,-1
1013720303,77
368253085,455
169905874,-1
1151471184,654
659948081,521
468245421,-1
55310223,-1
780178189,553
603972065,-1
716151373,-1
1154027962,-1
148469798,389
701025596,531
440380508,-1
471758973,478
1138557947,110
633770768,-1
758076239,-1
1005723957,74
943947478,-1
314966307,-1
137276097,386
133091716,287
753334434,546
100166117,296
187034708,-1
608518193,-1
17015998,-1
473118027,-1
778418652,-1
1008240531,75
693267795,137
493238194,482
48834717,360
39384893,364
810542551,-1
944292542,60
137734216,285
882170810,42
553371832,494
655681612,520
950964030,-1
818239866,564
11578219,378
1126525175,-1
541082305,-1
872646134,-1
187271107,401
614530066,155
905896335,-1
1077538081,633
705940562,533
396733833,461
11595512,322
494622092,185
469281192,477
339799733,-1
773459672,16
772203923,-1
767226738,-1
968775415,602
93007690,-1
1104609129,-1
718154070,535
531097524,-1
998830459,72
133495793,-1
920939603,53
976898280,-1
545751046,-1
1231494695,676
73724702,-1
554695529,-1
415272120,-1
1168523424,-1
143364110,-1
241749406,-1
909062897,50
1004570139,612
997060629,72
68108625,356
577421002,165
290138909,-1
1143524239,-1
1157501354,113
33219767,-1
467117200,-1
1165350848,-1
949873187,-1
1178264308,664
645249651,-1
1154424096,655
1102477863,-1
514819994,179
795083272,556
360654002,224
985837386,-1
931169012,-1
82435983,301
92572801,353
1053403682,-1
1188927351,-1
330068559,-1
1215821485,127
2604506,-1
390532679,-1
1223928017,-1
448253308,196
1047923746,-1
548937643,171
1014341716,615
811584582,26
843408113,-1
880900949,42
937063704,58
588328996,501
995762565,-1
194110994,269
609343642,-1
755187932,10
123904706,-1
173427294,277
194710240,404
201840357,-1
604006828,-1
398813512,212
518569716,-1
750718972,545
208371641,409
319464306,235
202479073,266
759139632,11
736880839,-1
491068819,186
920219147,53
740490039,-1
335523262,-1
881011007,42
1175455580,118
1159946784,-1
1122041480,105
259843419,-1
46707314,311
260626730,250
771224914,-1
737478864,540
261552752,-1
416820759,-1
322321485,234
972461564,603
609042115,-1
458240227,-1
700248806,531
1169404670,117
1137408156,651
679145127,526
1161908683,-1
69795089,305
545408551,326
1199159055,124
803236143,24
986206434,607
1122023053,-1
1108083991,644
1076908305,-1
131863077,-1
140525321,-1
651030082,-1
285735653,433
980151422,605
916936896,-1
222277300,415
345995181,449
1149194963,-1
644295603,-1
1077334992,633
1070748124,631
915236378,-1
934109226,57
176707190,-1
561061049,170
114446627,292
370640126,221
212936139,262
474147617,-1
435738415,468
734035287,-1
236779781,419
506206169,484
815878087,-1
1122610227,648
204002391,-1
154660755,390
1012409097,614
604971152,505
332785190,-1
688613486,528
289183373,434
361669460,-1
253640643,424
587710733,-1
1020701207,79
225580309,259
532386625,174
564421968,496
366200269,454
699365643,-1
348703566,449
1201305728,-1
1004937136,612
982108430,69
890691479,-1
944659388,-1
1212253508,126
896252612,-1
189295442,402
219277588,-1
722415296,536
1074939474,-1
661542888,522
615010244,155
359148977,-1
604201658,-1
1100869661,-1
1180550222,-1
75481607,303
138665184,285
224078802,259
1037276358,-1
137887832,-1
563543209,-1
972256210,603
470090013,477
728197693,-1
213804497,262
134161471,385
758012511,11
763566074,13
1133313391,650
867987605,39
996937902,-1
115339998,373
897522411,47
181520887,399
379616714,457
672691887,143
70168830,305
327183771,445
225865950,416
1201058246,-1
530658986,174
19612741,375
1047933852,85
163955432,278
779872233,18
35566715,315
849377837,574
661278803,-1
605679896,158
371360255,220
334658801,231
967660196,65
380623635,218
889468478,-1
398431409,212
1203938154,-1
691834047,-1
580309977,164
1021133736,79
566709980,169
300801599,-1
305088290,438
1163686299,-1
1063012839,88
632218956,-1
471073634,477
204164781,408
225802790,259
453016831,473
353843619,-1
58165557,358
766781991,14
1011668876,76
926499809,-1
8821659,379
1005484133,612
731471307,1
1078131219,-1
1018218035,616
865589621,38
514427770,486
1163008218,658
802576866,-1
887502847,44
133746071,287
825085781,30
690111956,528
1058552500,-1
635706789,150
135026013,286
471931044,478
752953932,-1
424007840,205
683842638,139
1057417896,-1
172705492,277
1003786822,73
1218459383,-1
1162881188,658
146477661,283
1151926621,112
1149932031,-1
384974106,216
207370900,264
812482882,562
634924543,514
280380005,-1
1067030732,630
874434067,40
814750034,-1
705054375,533
39148641,364
213159696,262
670991159,525
952315954,599
462279813,-1
781920232,553
893764247,-1
57508129,358
226791803,417
722657309,536
540725588,492
420128370,206
120016698,374
889215358,-1
708296085,-1
1082685891,94
663195445,145
770023067,15
1020595851,79
923259323,54
710072547,-1
720509517,-1
32451397,-1
75056894,352
208602029,264
286859787,433
237634336,419
170330044,-1
919169251,590
742400980,542
142676695,-1
744113346,543
997431433,72
1065599506,630
676421585,142
967318809,602
224125503,415
647570801,518
1018494927,78
136649949,386
915092028,-1
289406577,434
1028027711,620
38245912,364
254014915,424
620591783,511
1005435467,74
460199986,475
5025536,380
327447823,445
565113965,-1
407546436,209
380197125,218
1106791339,-1
94136991,353
700384826,-1
1066891061,630
483084153,-1
931883693,56
996030320,-1
698364185,530
829845947,-1
876006391,583
1229741895,676
672327129,525
716930547,534
279005699,429
720719528,-1
1113555915,645
221080726,414
643346326,-1
629648204,513
809284296,-1
844589179,34
1082243975,94
1117127933,646
659288071,521
593631230,503
836910852,569
155522038,-1
378554813,457
200142270,-1
968037697,65
1052219378,627
1107414197,644
817668212,564
315057141,441
353970327,-1
459791316,192
1050159128,626
648864066,518
209522538,263
248264924,423
593995034,162
225803089,416
1230510896,676
73993940,352
647313960,148
328074928,445
876474681,40
389178900,459
1028369045,620
558787191,-1
234404727,-1
1128281818,107
488925926,187
384775553,-1
998671920,-1
846319954,34
1152309238,654
618517231,510
1128682595,107
831677751,31
1107560411,644
524853474,176
802540167,558
446274146,472
612621778,508
694459494,529
627653926,-1
911243271,588
794653722,556
1037965169,622
450904367,195
991811367,70
793828820,-1
112231894,-1
968150919,602
742120449,-1
720945377,-1
464408693,476
407904122,-1
544510971,-1
218786648,413
564619951,496
676267292,142
1164908871,659
390647688,460
40753836,312
1092084658,638
914057908,589
388483646,459
452175371,473
748711858,9
277254951,-1
284778927,244
214295629,-1
173528591,397
105575276,371
466789539,-1
1003813239,73
94198675,353
1054467519,-1
1044226112,624
1083257511,-1
393355112,-1
674442998,-1
856131192,576
1156237838,113
966456960,65
131885746,287
859047825,-1
827852465,567
909677876,50
177233633,275
612973161,508
614998892,509
715299087,-1
615178523,509
835862955,569
663498072,522
165029844,-1
506589439,484
760232610,-1
789187327,20
743836372,-1
1180983562,-1
58641410,358
1174536977,662
517620557,487
331104769,446
477076356,342
828439901,567
627880823,680
613813071,508
1121741984,647
550611596,493
448809767,472
969196762,-1
917505111,-1
760281101,548
413501650,-1
887377568,44
770645510,-1
583768839,500
2556112,381
490006977,481
35778606,365
775179675,552
300550274,-1
93281383,353
438703390,-1
696133386,529
639759280,515
1024794959,619
1007760382,613
948021147,-1
695553735,-1
784184850,-1
1030698450,621
39447937,364
1131073307,-1
29673727,367
118913554,374
1150637501,654
526207281,489
472070237,478
733344516,539
965774343,601
1143580840,111
920272889,590
284044312,-1
347202775,449
881547330,584
17607662,376
683960584,527
312013435,440
1074668239,-1
910718749,588
442290867,471
182347730,400
71633561,304
253442765,424
863905356,578
74689419,352
654189391,520
498297658,483
370733758,221
876361112,40
57403793,358
972756526,67
575759785,-1
201426723,267
1181990449,-1
18993520,375
847966170,573
1145588094,653
847167121,572
964475282,601
182860089,400
749944233,545
922669892,591
85350451,349
1157801936,-1
219561925,-1
1123383810,106
609918352,507
407780352,-1
1137017099,651
961444944,64
1195500750,123
59700358,357
945522060,597
82122707,-1
695838888,-1
1171150423,661
1147114228,-1
901165713,587
1095248681,639
1067569329,630
83592198,350
980870345,605
1002383444,-1
967759172,602
1221225611,129
156633095,390
247673982,423
404262350,462
1171981869,-1
836459599,569
1025718251,81
895803396,586
746663171,-1
549474254,493
980971687,605
899031965,-1
1186127012,665
15815442,377
1045993326,625
999778362,611
184716972,272
55154477,359
168167271,394
955800839,62
1224910526,674
45358815,362
713032745,-1
639259734,515
871701350,580
1219036670,-1
978903262,604
1030374833,621
560956242,170
1092710484,638
1150345085,654
755554204,547
453763779,473
433924864,468
743852767,-1
1094896678,639
1126050497,-1
788253802,554
239317026,420
832723135,-1
875001560,582
1175476555,118
137420711,386
224800557,-1
531740531,174
245749480,422
778618681,332
710214387,-1
128586221,384
1154851386,655
266150579,426
317725479,442
1124643599,106
574767005,-1
289437084,434
780416659,553
1061335364,629
873440262,581
568611682,-1
790876167,555
655662190,520
350426564,450
396924982,461
1085928169,-1
307776813,-1
1073389175,631
885747844,585
1177621078,-1
940901518,595
1106523479,644
849760078,574
172819580,277
619644733,-1
1176374787,663
863720151,578
1096448547,640
207842498,264
989305623,608
954111754,62
621376826,511
422834113,466
106159112,371
1152771187,654
345305648,-1
1136960370,651
629283406,-1
330427658,446
43660991,363
240477504,420
472194466,478
664739146,-1
453058078,473
163710962,392
487270186,-1
1133148535,650
926989116,592
221129618,414
734208554,539
332830883,446
352154686,450
1234080701,677
1012161991,76
304006362,-1
778337077,-1
902490086,587
124290587,-1
1059375498,629
1063409252,-1
1131513706,-1
234912544,256
103499258,370
583941202,500
11955191,322
1022637407,618
877634853,-1
120078378,374
1045219594,625
327606212,233
5975355,380
96704161,354
337007395,-1
667618892,524
1222373856,341
516820430,342
1102534779,642
82117723,-1
256615940,251
195013822,269
85625020,349
150872418,-1
1222959861,673
489434433,187
138410002,285
1152039403,112
943655309,-1
470602015,477
147272407,283
881639012,42
854368587,36
893839911,-1
707959011,133
1183470458,121
195815638,269
509122042,485
1113540454,103
728409098,-1
52403002,-1
794570139,556
1068017385,630
794019868,556
319554661,235
323473633,-1
423791386,466
836581602,-1
211469713,-1
1000291316,611
92124617,299
707501464,-1
486671830,-1
203509981,408
500860246,483
269763255,427
142931897,284
1151305842,112
365274435,453
828334189,31
145901282,389
786873960,554
485163252,480
882946127,42
1077965676,633
126406124,-1
523987485,-1
928615169,-1
121205650,-1
1185729581,341
473247369,189
1003634226,-1
873653497,40
88133022,-1
1169874443,-1
249978608,423
782621245,553
726175830,537
395461144,-1
999574110,611
1001628836,-1
873558779,581
885091483,-1
830536275,31
1182529685,121
980679228,605
171400255,396
67448426,356
526601849,489
572206069,497
1234551265,677
1216488647,671
1133928655,-1
902529344,587
967715091,602
144254505,388
55974146,359
808829718,561
280798900,430
931799739,593
799939865,-1
37575303,364
1157141609,656
1061433529,-1
445153528,472
978177690,604
840773724,-1
954239726,-1
533954281,491
662876209,522
98897555,-1
364364966,453
148194467,282
176043597,397
813963206,28
901159650,48
1201326906,-1
392624698,213
763126220,13
667001484,144
907519372,-1
613690678,508
12797847,322
980472682,-1
519239830,177
85055244,-1
838865206,570
486942015,-1
497196864,184
325362643,444
38313730,313
99774355,296
905790224,49
596716081,161
274537741,428
104687734,370
694935190,-1
773026940,-1
385324331,216
536607799,492
77287261,-1
48139721,360
1107494464,644
217269397,412
925193355,-1
682636,325
1026610675,81
795779742,556
1132229515,-1
1117215786,646
320426589,235
1159985852,657
412259756,208
885727648,43
391577769,-1
1203402911,-1
885686552,43
959410697,-1
201608143,-1
365922999,454
1017492578,616
1054297235,87
1128714156,-1
285828433,244
1098729478,641
884908859,-1
607278503,157
315441855,441
495172474,-1
493724517,482
218369705,413
459215844,475
282610525,245
613290361,508
231491791,-1
232058581,257
713858841,4
744263988,543
1121546990,105
601302943,159
445480221,198
798350000,557
1212162643,-1
333853715,-1
131200222,287
347193582,449
483094212,479
739391471,6
1062569770,-1
606066033,-1
86580773,-1
37110881,365
791765142,555
909985325,-1
145179159,388
1000603123,-1
455489186,193
708132120,-1
85743647,349
1011014592,-1
814663023,28
339230089,-1
115383990,373
929663379,55
1166244652,659
628761668,513
1118845943,104
131069474,-1
1142627477,111
83973512,350
919052577,590
1102913507,643
1027686491,620
515862193,-1
444717725,198
800149315,23
671357960,525
1003598251,-1
181220374,399
615293348,509
1107666652,644
1079648641,634
276640884,-1
1047142565,625
315091037,441
798162,-1
995243158,-1
926777235,-1
624471209,512
1217128652,672
1030291407,621
672217675,525
706785836,-1
156179224,390
367563279,222
455727238,193
408031260,-1
196838592,405
15146892,321
635268688,514
564252425,-1
412285498,464
794950996,21
290278547,434
200674224,267
515804857,179
908247590,50
463584372,-1
278878337,246
1174942886,118
1168936971,117
120469233,-1
678912959,526
783747144,19
280814108,430
3549545,-1
265157141,426
830077550,568
534105828,174
337190674,447
120332211,374
602582151,-1
204441508,408
969953269,66
1129291635,-1
1044407914,624
97983732,297
1076423594,632
1124807415,-1
1131393327,108
86549789,349
179130087,274
876340929,40
183068006,400
1202136378,-1
117440828,290
1095255395,639
241027080,420
609705973,-1
1042529943,84
36052559,365
